split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean,lr_source,weather,timeofday,scene,condition,source,has_metadata
train,1033005c-8c97322c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1033005c-8c97322c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1033005c-8c97322c_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,8,10,13,16,255",0.003669704861111111,0,road,0.45537281036376953,0.2400524616241455,0.18679036458333334,0.11330295138888889,0.04895127937197685,0.01662489026784897,0.46643179655075073,0.4557075798511505,0.4270283877849579,train_json,undefined,daytime,city street,day,labels_release,True
train,1035bd63-ccca27ee.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1035bd63-ccca27ee.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1035bd63-ccca27ee_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,8,9,10,13,14,255",0.15940863715277778,2,building,0.3758789300918579,0.24327228963375092,0.2778515625,0.08834201388888889,0.03333931788802147,0.008096381090581417,0.36801978945732117,0.3826759159564972,0.3658131957054138,train_json,overcast,daytime,city street,day,labels_release,True
train,103b71c6-4d687751.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/103b71c6-4d687751.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/103b71c6-4d687751_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,7,8,10,13,14,255",0.15710503472222223,0,road,0.3712266981601715,0.25081759691238403,0.2772938368055556,0.11816080729166667,0.060348521918058395,0.014558273367583752,0.36708545684814453,0.370383083820343,0.39066436886787415,train_json,partly cloudy,daytime,residential,day,labels_release,True
train,1041f776-fcce9b98.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1041f776-fcce9b98.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1041f776-fcce9b98_train_id.png,True,True,720,1280,720,1280,4,"0,2,13,255",0.6390115017361111,0,road,0.09532659500837326,0.1265171766281128,0.921923828125,0.007565104166666667,0.026474442332983017,0.004043948370963335,0.10372808575630188,0.09378992766141891,0.08641187101602554,train_json,clear,night,highway,night,labels_release,True
train,1061881b-c116b180.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1061881b-c116b180.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1061881b-c116b180_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,9,10,13,255",0.21875,8,vegetation,0.30147671699523926,0.2521885335445404,0.470390625,0.10970703125,0.03661559149622917,0.00891636312007904,0.30899402499198914,0.30184513330459595,0.28739094734191895,train_json,overcast,daytime,residential,day,labels_release,True
train,1064551d-375c7f31.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1064551d-375c7f31.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1064551d-375c7f31_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,7,8,10,13,14,15,255",0.0057432725694444445,10,sky,0.4407808184623718,0.309725284576416,0.294111328125,0.24624131944444444,0.03176591917872429,0.01776999980211258,0.44584786891937256,0.4407930374145508,0.4321220815181732,train_json,overcast,daytime,city street,day,labels_release,True
train,106b9c49-dbb81f14.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/106b9c49-dbb81f14.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/106b9c49-dbb81f14_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,5,6,7,8,10,11,13,14,15,255",0.2883029513888889,2,building,0.44068947434425354,0.24609903991222382,0.22126519097222222,0.08379991319444445,0.09729209542274475,0.018063373863697052,0.39015114307403564,0.46468812227249146,0.45209476351737976,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,10bddcb9-4a40d217.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/10bddcb9-4a40d217.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/10bddcb9-4a40d217_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,6,8,10,13,255",0.137841796875,8,vegetation,0.32573381066322327,0.22468958795070648,0.43020073784722224,0.026235894097222223,0.11720509082078934,0.024508554488420486,0.31267496943473816,0.3308376669883728,0.3389880657196045,train_json,clear,daytime,residential,day,labels_release,True
train,10c0c72d-dafc19cf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/10c0c72d-dafc19cf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/10c0c72d-dafc19cf_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,10,11,13,255",0.25362413194444444,2,building,0.33585217595100403,0.21374504268169403,0.33983289930555555,0.043441840277777775,0.057305384427309036,0.010506917722523212,0.33404695987701416,0.33655327558517456,0.341592401266098,train_json,rainy,daytime,city street,rain,labels_release,True
train,10c27164-370783f7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/10c27164-370783f7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/10c27164-370783f7_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,9,10,13,255",0.22990017361111112,0,road,0.42435330152511597,0.18609075248241425,0.18403971354166668,0.022345920138888888,0.1527884304523468,0.017545338720083237,0.34998783469200134,0.45374390482902527,0.4709036946296692,train_json,clear,daytime,residential,day,labels_release,True
train,10c8f3c5-678d5b85.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/10c8f3c5-678d5b85.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/10c8f3c5-678d5b85_train_id.png,True,True,720,1280,720,1280,9,"0,1,3,5,7,8,10,13,255",0.3245713975694444,8,vegetation,0.543326199054718,0.20890183746814728,0.043658854166666664,0.14689453125,0.08924636989831924,0.010573334991931915,0.5648319125175476,0.541550874710083,0.49460235238075256,train_json,undefined,daytime,city street,day,labels_release,True
train,1101f6e5-35860f20.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1101f6e5-35860f20.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1101f6e5-35860f20_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,10,13,15,255",0.35772677951388887,10,sky,0.4716007113456726,0.260453462600708,0.19685438368055555,0.0501171875,0.1545521318912506,0.018710698932409286,0.4015282094478607,0.5003063082695007,0.5103827118873596,train_json,clear,daytime,highway,day,labels_release,True
train,111bc173-dd0953f0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/111bc173-dd0953f0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/111bc173-dd0953f0_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,6,7,8,11,13,255",0.11755750868055556,0,road,0.39202064275741577,0.2609320878982544,0.3188335503472222,0.14033745659722222,0.10334839671850204,0.013147003948688507,0.3335544168949127,0.4160032570362091,0.4263385832309723,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,11409559-f3c4582b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11409559-f3c4582b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11409559-f3c4582b_train_id.png,True,True,720,1280,720,1280,7,"0,1,8,9,10,13,255",0.06286566840277778,0,road,0.48979097604751587,0.2644363343715668,0.08705078125,0.245185546875,0.03666052594780922,0.004298083018511534,0.48137739300727844,0.49394935369491577,0.4919305443763733,train_json,rainy,daytime,highway,rain,labels_release,True
train,1160ad08-d264e017.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1160ad08-d264e017.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1160ad08-d264e017_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,5,6,7,8,10,11,13,14,15,255",0.25680555555555556,0,road,0.3483225405216217,0.2317923754453659,0.37567274305555554,0.04346245659722222,0.10458523780107498,0.016298331320285797,0.3288595378398895,0.35214710235595703,0.3852209150791168,train_json,clear,daytime,city street,day,labels_release,True
train,1160f544-55292d71.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1160f544-55292d71.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1160f544-55292d71_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,10,13,17,255",0.187431640625,8,vegetation,0.3992263376712799,0.2127450704574585,0.19360026041666667,0.05330295138888889,0.043948568403720856,0.012516049668192863,0.40752193331718445,0.3984702527523041,0.3851248025894165,train_json,overcast,daytime,city street,day,labels_release,True
train,11773b3e-b7282c87.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11773b3e-b7282c87.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11773b3e-b7282c87_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,6,8,10,13,255",0.10872178819444445,0,road,0.3740493655204773,0.22342681884765625,0.24521484375,0.06976128472222222,0.17688775062561035,0.0210043266415596,0.31269779801368713,0.39839813113212585,0.41327109932899475,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,117f391d-7acfb916.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/117f391d-7acfb916.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/117f391d-7acfb916_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,6,7,8,10,11,13,14,255",0.20441840277777779,0,road,0.4539235234260559,0.23238812386989594,0.09120225694444445,0.14254774305555556,0.038717497140169144,0.014063399285078049,0.4485006034374237,0.4580256938934326,0.45009320974349976,train_json,snowy,daytime,city street,day,labels_release,True
train,11886292-7b112025.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11886292-7b112025.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11886292-7b112025_train_id.png,True,True,720,1280,720,1280,12,"0,2,3,4,5,6,7,8,9,10,13,255",0.15755316840277778,8,vegetation,0.39714962244033813,0.2387491911649704,0.27605577256944447,0.03435546875,0.14055919647216797,0.029856659471988678,0.341554194688797,0.4238347113132477,0.4097418189048767,train_json,clear,daytime,highway,day,labels_release,True
train,11bf94bf-2fe7ae78.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11bf94bf-2fe7ae78.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11bf94bf-2fe7ae78_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,13,255",0.033990885416666665,0,road,0.46624696254730225,0.18242864310741425,0.0956521267361111,0.012965494791666667,0.2301936000585556,0.015757661312818527,0.38239195942878723,0.49661991000175476,0.5308969020843506,train_json,clear,daytime,parking lot,day,labels_release,True
train,11bfabe9-64e974b5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11bfabe9-64e974b5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11bfabe9-64e974b5_train_id.png,True,True,720,1280,720,1280,5,"0,1,2,3,13",0.0,0,road,0.15152427554130554,0.15532013773918152,0.7852560763888888,0.01577907986111111,0.037761006504297256,0.007035223767161369,0.16510845720767975,0.14911434054374695,0.1317070573568344,train_json,clear,night,city street,night,labels_release,True
train,11dc1774-0a765996.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11dc1774-0a765996.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11dc1774-0a765996_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,7,8,9,10,13,255",0.054225260416666664,10,sky,0.5125121474266052,0.27199628949165344,0.07705620659722222,0.27821940104166665,0.0515560619533062,0.009883815422654152,0.49104663729667664,0.520094096660614,0.5307154059410095,train_json,overcast,daytime,residential,day,labels_release,True
train,11dc1774-6942564c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11dc1774-6942564c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11dc1774-6942564c_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,7,8,9,10,13,14,255",0.03941514756944445,10,sky,0.5318837761878967,0.29045966267585754,0.08812717013888889,0.33773871527777777,0.1037721261382103,0.0111462427303195,0.4733160734176636,0.5562235713005066,0.5611200928688049,train_json,rainy,daytime,city street,rain,labels_release,True
train,11dc1774-6eb9c063.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/11dc1774-6eb9c063.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/11dc1774-6eb9c063_train_id.png,True,True,720,1280,720,1280,6,"0,2,5,10,13,255",0.023909505208333334,0,road,0.4324331283569336,0.29057055711746216,0.25479058159722223,0.25611219618055553,0.0340762659907341,0.007986548356711864,0.4250849485397339,0.4329223334789276,0.45311397314071655,train_json,rainy,daytime,parking lot,rain,labels_release,True
train,120459a9-e2126d6f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/120459a9-e2126d6f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/120459a9-e2126d6f_train_id.png,True,True,720,1280,720,1280,11,"0,1,4,5,6,7,8,9,10,13,255",0.25648546006944445,0,road,0.4034580588340759,0.20575551688671112,0.18013237847222222,0.042987196180555555,0.13172970712184906,0.016340220347046852,0.36414170265197754,0.41169047355651855,0.46699827909469604,train_json,undefined,daytime,highway,day,labels_release,True
train,12076ebb-f01cecce.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12076ebb-f01cecce.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12076ebb-f01cecce_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,8,10,13,14,255",0.3580815972222222,2,building,0.4183061718940735,0.23852521181106567,0.2308962673611111,0.07133246527777778,0.13997267186641693,0.018897606059908867,0.3598281741142273,0.44235295057296753,0.4505295157432556,train_json,clear,daytime,city street,day,labels_release,True
train,120b754f-77c28382.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/120b754f-77c28382.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/120b754f-77c28382_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,4,5,6,7,8,9,10,11,13,255",0.13472764756944444,8,vegetation,0.3842930197715759,0.22189287841320038,0.2538292100694444,0.04667751736111111,0.09134724736213684,0.029830407351255417,0.382242351770401,0.3865870237350464,0.38175615668296814,train_json,clear,daytime,residential,day,labels_release,True
train,121f7fbc-08249914.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/121f7fbc-08249914.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/121f7fbc-08249914_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,10,11,13,255",0.3247569444444444,0,road,0.36254096031188965,0.259478360414505,0.3298025173611111,0.10972222222222222,0.040214672684669495,0.011852005496621132,0.3631226718425751,0.36061474680900574,0.3762510418891907,train_json,undefined,daytime,city street,day,labels_release,True
train,1224364f-bbfb474c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1224364f-bbfb474c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1224364f-bbfb474c_train_id.png,True,True,720,1280,720,1280,7,"0,2,3,5,8,10,255",0.2841384548611111,8,vegetation,0.4611278474330902,0.26052725315093994,0.21644748263888888,0.13195963541666667,0.06308160722255707,0.011782027781009674,0.4316650331020355,0.47403910756111145,0.47464582324028015,train_json,partly cloudy,daytime,highway,day,labels_release,True
train,12341dfa-4c2d9968.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12341dfa-4c2d9968.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12341dfa-4c2d9968_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,4,5,6,7,8,10,11,13,16,18,255",0.2665353732638889,2,building,0.3114674985408783,0.24848146736621857,0.47850477430555555,0.05560438368055556,0.03851690888404846,0.02218618616461754,0.3185638189315796,0.3112483620643616,0.29969894886016846,train_json,undefined,daytime,city street,day,labels_release,True
train,1238f25b-c410e1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1238f25b-c410e1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1238f25b-c410e1fc_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,4,5,7,8,9,10,11,13,255",0.3447450086805556,0,road,0.4703112244606018,0.27689826488494873,0.22062065972222222,0.14306098090277777,0.08071452379226685,0.01619540899991989,0.42160359025001526,0.4942430853843689,0.47462964057922363,train_json,overcast,daytime,highway,day,labels_release,True
train,124c7772-62504e1d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/124c7772-62504e1d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/124c7772-62504e1d_train_id.png,True,True,720,1280,720,1280,9,"0,2,3,5,8,10,13,15,255",0.22497504340277777,8,vegetation,0.3271717429161072,0.2532833516597748,0.4849457465277778,0.03436740451388889,0.11705584079027176,0.013204589486122131,0.267470121383667,0.35247892141342163,0.3597482740879059,train_json,clear,daytime,city street,day,labels_release,True
train,124c7772-f480b8f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/124c7772-f480b8f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/124c7772-f480b8f8_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,9,11,13,255",0.23820095486111112,2,building,0.38666924834251404,0.19230106472969055,0.1802593315972222,0.027628038194444444,0.16835814714431763,0.013608036562800407,0.3312445282936096,0.39743390679359436,0.47913646697998047,train_json,clear,daytime,city street,day,labels_release,True
train,1264e9c4-b4f2355e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1264e9c4-b4f2355e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1264e9c4-b4f2355e_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,10,14,255",0.21561089409722223,2,building,0.33335956931114197,0.24069331586360931,0.37298936631944446,0.08269205729166666,0.05373987555503845,0.012643406167626381,0.31930816173553467,0.3436860740184784,0.32094696164131165,train_json,undefined,daytime,residential,day,labels_release,True
train,127e2f8a-88f2ee39.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/127e2f8a-88f2ee39.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/127e2f8a-88f2ee39_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,4,5,7,8,10,11,13,14,255",0.23166883680555556,0,road,0.3918341100215912,0.23816753923892975,0.28356770833333333,0.07688368055555556,0.10384942591190338,0.021110262721776962,0.3791016936302185,0.3931630551815033,0.4215254485607147,train_json,clear,daytime,city street,day,labels_release,True
train,127f8da7-9901af4c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/127f8da7-9901af4c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/127f8da7-9901af4c_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,10,11,13,255",0.15489583333333334,0,road,0.33132344484329224,0.24070625007152557,0.365673828125,0.06512152777777777,0.1158861443400383,0.0163128562271595,0.2894267439842224,0.34086865186691284,0.3987449109554291,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,12851a15-8e290117.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12851a15-8e290117.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12851a15-8e290117_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,8,10,13,255",0.14032986111111112,13,car,0.43010756373405457,0.2312328815460205,0.172080078125,0.07438585069444445,0.03933534398674965,0.008370542898774147,0.44321852922439575,0.42753130197525024,0.4131934940814972,train_json,undefined,daytime,city street,day,labels_release,True
train,12a3bfc4-6c271e39.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12a3bfc4-6c271e39.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12a3bfc4-6c271e39_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,10,13,14,255",0.0906032986111111,0,road,0.4542236626148224,0.20506596565246582,0.129326171875,0.016879340277777776,0.17177024483680725,0.0133168650791049,0.3680731952190399,0.48519381880760193,0.5222610831260681,train_json,clear,daytime,residential,day,labels_release,True
train,12e9c862-b4a17d87.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12e9c862-b4a17d87.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12e9c862-b4a17d87_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,4,5,7,8,10,13,255",0.28519965277777776,8,vegetation,0.409349650144577,0.24156592786312103,0.18224500868055554,0.10958224826388889,0.0680299699306488,0.011181788519024849,0.3894684314727783,0.4130167067050934,0.4464358985424042,train_json,snowy,daytime,residential,day,labels_release,True
train,12ef9094-9cf0ad23.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12ef9094-9cf0ad23.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12ef9094-9cf0ad23_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,4,8,10,11,13,255",0.1941753472222222,2,building,0.4332990050315857,0.2634991407394409,0.27478515625,0.10487521701388888,0.08248016238212585,0.020409081131219864,0.4106740653514862,0.45103970170021057,0.4051666557788849,train_json,clear,daytime,residential,day,labels_release,True
train,12f7d5f7-a73e8b23.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/12f7d5f7-a73e8b23.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/12f7d5f7-a73e8b23_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,10,11,13,255",0.38839518229166664,2,building,0.37739643454551697,0.26919880509376526,0.3686935763888889,0.09680338541666667,0.05734385922551155,0.01737429015338421,0.37979182600975037,0.37662529945373535,0.3789314031600952,train_json,snowy,daytime,city street,day,labels_release,True
train,13163948-7d0574d6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/13163948-7d0574d6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/13163948-7d0574d6_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,5,6,7,8,10,11,12,13,14,17,255",0.3842230902777778,0,road,0.3641555905342102,0.2894507646560669,0.43263346354166665,0.12172092013888888,0.033952496945858,0.01756712980568409,0.3682347238063812,0.3649716377258301,0.35338863730430603,train_json,rainy,daytime,highway,rain,labels_release,True
train,131db8a7-0da6f1cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/131db8a7-0da6f1cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/131db8a7-0da6f1cc_train_id.png,True,True,720,1280,720,1280,9,"0,1,5,7,8,10,13,14,255",0.41565321180555553,0,road,0.3473992943763733,0.2782544791698456,0.3285188802083333,0.14971137152777778,0.0388617105782032,0.0120350057259202,0.33481553196907043,0.35705435276031494,0.33651039004325867,train_json,overcast,daytime,highway,day,labels_release,True
train,13288932-6c2af1b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/13288932-6c2af1b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/13288932-6c2af1b1_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,13,255",0.7095496961805555,8,vegetation,0.3238966166973114,0.20953771471977234,0.34162109375,0.04405490451388889,0.07634899765253067,0.019406072795391083,0.3114304542541504,0.3333214521408081,0.3113662600517273,train_json,undefined,daytime,highway,day,labels_release,True
train,1334859b-b87436bc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1334859b-b87436bc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1334859b-b87436bc_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,5,6,7,8,10,11,13,14,255",0.2220193142361111,0,road,0.36849215626716614,0.22091835737228394,0.28109809027777777,0.044239366319444445,0.11628644913434982,0.01701074279844761,0.33085012435913086,0.3874707818031311,0.3742210566997528,train_json,clear,daytime,city street,day,labels_release,True
train,133a443d-88a3020f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/133a443d-88a3020f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/133a443d-88a3020f_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,3,5,6,7,8,9,10,13,14,15,255",0.06544162326388889,0,road,0.49284419417381287,0.20238572359085083,0.04104926215277778,0.034091796875,0.18178978562355042,0.013331311754882336,0.40023747086524963,0.525941789150238,0.5657514929771423,train_json,clear,daytime,city street,day,labels_release,True
train,135531d4-5f271092.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/135531d4-5f271092.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/135531d4-5f271092_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,8,10,11,13,255",0.1386111111111111,0,road,0.388245165348053,0.2425641566514969,0.3447493489583333,0.04240776909722222,0.14111420512199402,0.018021173775196075,0.35721200704574585,0.4001990556716919,0.4123506546020508,train_json,partly cloudy,daytime,city street,day,labels_release,True
train,13620abf-62b6685f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/13620abf-62b6685f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/13620abf-62b6685f_train_id.png,True,True,720,1280,720,1280,6,"0,2,5,7,13,255",0.7600260416666667,13,car,0.11621678620576859,0.14849115908145905,0.8407888454861111,0.010930989583333333,0.027552010491490364,0.007007255684584379,0.12680931389331818,0.1145310029387474,0.10418339818716049,train_json,rainy,night,city street,rain,labels_release,True
train,1371f6a6-46053308.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1371f6a6-46053308.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1371f6a6-46053308_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,10,13,17,255",0.23927300347222222,0,road,0.30987226963043213,0.21001967787742615,0.36479817708333334,0.03427625868055555,0.1384621113538742,0.009696558117866516,0.32069653272628784,0.3095283806324005,0.28850704431533813,train_json,rainy,daytime,city street,rain,labels_release,True
train,137460d7-d99eba62.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/137460d7-d99eba62.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/137460d7-d99eba62_train_id.png,True,True,720,1280,720,1280,8,"0,2,3,5,7,8,10,255",0.06445203993055555,10,sky,0.401579350233078,0.2657981812953949,0.239423828125,0.18078559027777777,0.0899248868227005,0.014347748830914497,0.34642156958580017,0.4274381399154663,0.4166865050792694,train_json,overcast,daytime,city street,day,labels_release,True
