split,image_name,image_path,mask_path,has_mask,has_metadata,weather,timeofday,scene,condition
train,3d7be789-6e1cdeb5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3d7be789-6e1cdeb5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3d7be789-6e1cdeb5_train_id.png,True,True,undefined,daytime,city street,day
train,3d860ec4-d7102e99.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3d860ec4-d7102e99.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3d860ec4-d7102e99_train_id.png,True,True,clear,daytime,residential,day
train,3d938d6b-40350e5c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3d938d6b-40350e5c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3d938d6b-40350e5c_train_id.png,True,True,partly cloudy,daytime,highway,day
train,3dab6efd-ecb3083b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3dab6efd-ecb3083b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3dab6efd-ecb3083b_train_id.png,True,True,undefined,daytime,city street,day
train,3dc142e8-50f1bf9d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3dc142e8-50f1bf9d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3dc142e8-50f1bf9d_train_id.png,True,True,undefined,daytime,city street,day
train,3dc827e3-f3a359ce.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3dc827e3-f3a359ce.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3dc827e3-f3a359ce_train_id.png,True,True,undefined,daytime,city street,day
train,3de1cd60-c5543c34.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3de1cd60-c5543c34.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3de1cd60-c5543c34_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3de8fee7-e1bf8613.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3de8fee7-e1bf8613.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3de8fee7-e1bf8613_train_id.png,True,True,undefined,daytime,city street,day
train,3df6159d-0ffaf8bb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3df6159d-0ffaf8bb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3df6159d-0ffaf8bb_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3df6159d-1d3aff8c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3df6159d-1d3aff8c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3df6159d-1d3aff8c_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3e074d91-6e36466a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e074d91-6e36466a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e074d91-6e36466a_train_id.png,True,True,undefined,daytime,city street,day
train,3e0ad77d-66c1b120.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e0ad77d-66c1b120.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e0ad77d-66c1b120_train_id.png,True,True,clear,daytime,highway,day
train,3e1a7d8e-d9194441.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e1a7d8e-d9194441.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e1a7d8e-d9194441_train_id.png,True,True,overcast,daytime,highway,day
train,3e3414ed-dbb81fff.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e3414ed-dbb81fff.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e3414ed-dbb81fff_train_id.png,True,True,undefined,daytime,city street,day
train,3e35bbe3-62283f9c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e35bbe3-62283f9c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e35bbe3-62283f9c_train_id.png,True,True,clear,daytime,city street,day
train,3e5c9400-4bf667a9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e5c9400-4bf667a9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e5c9400-4bf667a9_train_id.png,True,True,clear,daytime,residential,day
train,3e5ff538-e45df608.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e5ff538-e45df608.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e5ff538-e45df608_train_id.png,True,True,undefined,daytime,city street,day
train,3e6c7988-fc7228c7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e6c7988-fc7228c7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e6c7988-fc7228c7_train_id.png,True,True,overcast,daytime,city street,day
train,3e8f9a6b-47072977.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e8f9a6b-47072977.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e8f9a6b-47072977_train_id.png,True,True,overcast,daytime,city street,day
train,3e9463b6-fc073d20.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3e9463b6-fc073d20.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3e9463b6-fc073d20_train_id.png,True,True,undefined,daytime,highway,day
train,3ea9f3fe-c1ed2d21.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3ea9f3fe-c1ed2d21.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3ea9f3fe-c1ed2d21_train_id.png,True,True,partly cloudy,daytime,highway,day
train,3ece6409-7245f7ab.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3ece6409-7245f7ab.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3ece6409-7245f7ab_train_id.png,True,True,snowy,daytime,city street,day
train,3ee763a0-4892b9b5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3ee763a0-4892b9b5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3ee763a0-4892b9b5_train_id.png,True,True,clear,daytime,city street,day
train,3eef0f31-633fd78e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3eef0f31-633fd78e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3eef0f31-633fd78e_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3f192d4d-97d00f96.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f192d4d-97d00f96.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f192d4d-97d00f96_train_id.png,True,True,undefined,daytime,city street,day
train,3f291ac3-53bdc4d2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f291ac3-53bdc4d2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f291ac3-53bdc4d2_train_id.png,True,True,clear,daytime,highway,day
train,3f291ac3-d2abcdbd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f291ac3-d2abcdbd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f291ac3-d2abcdbd_train_id.png,True,True,clear,daytime,highway,day
train,3f3a389d-00b0c924.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f3a389d-00b0c924.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f3a389d-00b0c924_train_id.png,True,True,overcast,daytime,city street,day
train,3f4a6333-b65dd939.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f4a6333-b65dd939.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f4a6333-b65dd939_train_id.png,True,True,clear,daytime,city street,day
train,3f4eb6a6-9eee52f9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f4eb6a6-9eee52f9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f4eb6a6-9eee52f9_train_id.png,True,True,clear,daytime,highway,day
train,3f534fc8-12866230.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f534fc8-12866230.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f534fc8-12866230_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3f8382ef-6f86f2fa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f8382ef-6f86f2fa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f8382ef-6f86f2fa_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3f8b781f-38cbe876.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f8b781f-38cbe876.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f8b781f-38cbe876_train_id.png,True,True,snowy,daytime,city street,day
train,3f8d9019-b9603f9e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f8d9019-b9603f9e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f8d9019-b9603f9e_train_id.png,True,True,overcast,daytime,city street,day
train,3f8fb63f-46862bf9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3f8fb63f-46862bf9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3f8fb63f-46862bf9_train_id.png,True,True,partly cloudy,daytime,city street,day
train,3faf005a-c222f370.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3faf005a-c222f370.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3faf005a-c222f370_train_id.png,True,True,undefined,daytime,city street,day
train,3fc4ffaf-d50f9cb1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3fc4ffaf-d50f9cb1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3fc4ffaf-d50f9cb1_train_id.png,True,True,snowy,daytime,city street,day
train,3fdc64cb-690f63e3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3fdc64cb-690f63e3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3fdc64cb-690f63e3_train_id.png,True,True,undefined,daytime,city street,day
train,3ff1e9a4-bc4d3bbf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3ff1e9a4-bc4d3bbf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3ff1e9a4-bc4d3bbf_train_id.png,True,True,overcast,daytime,city street,day
train,3fffd855-9fea124d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3fffd855-9fea124d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3fffd855-9fea124d_train_id.png,True,True,partly cloudy,daytime,highway,day
train,4012903a-ef0ce742.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4012903a-ef0ce742.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4012903a-ef0ce742_train_id.png,True,True,clear,daytime,city street,day
train,4025360f-4416d623.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4025360f-4416d623.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4025360f-4416d623_train_id.png,True,True,overcast,daytime,parking lot,day
train,402df604-7e770a4b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/402df604-7e770a4b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/402df604-7e770a4b_train_id.png,True,True,undefined,daytime,highway,day
train,4043e458-64f2438b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4043e458-64f2438b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4043e458-64f2438b_train_id.png,True,True,snowy,daytime,city street,day
train,4080d966-aceadb52.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4080d966-aceadb52.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4080d966-aceadb52_train_id.png,True,True,partly cloudy,daytime,city street,day
train,40cc2058-768f2e21.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/40cc2058-768f2e21.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/40cc2058-768f2e21_train_id.png,True,True,snowy,daytime,city street,day
train,40ee0792-d0882b61.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/40ee0792-d0882b61.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/40ee0792-d0882b61_train_id.png,True,True,overcast,daytime,city street,day
train,40f40ca7-96b25dd0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/40f40ca7-96b25dd0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/40f40ca7-96b25dd0_train_id.png,True,True,clear,daytime,residential,day
train,40f63744-416f585b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/40f63744-416f585b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/40f63744-416f585b_train_id.png,True,True,overcast,daytime,highway,day
train,41009619-71649668.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41009619-71649668.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41009619-71649668_train_id.png,True,True,snowy,daytime,city street,day
train,4105a34f-65cd69df.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4105a34f-65cd69df.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4105a34f-65cd69df_train_id.png,True,True,overcast,daytime,city street,day
train,411c1dd6-21e1c059.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/411c1dd6-21e1c059.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/411c1dd6-21e1c059_train_id.png,True,True,overcast,daytime,highway,day
train,4137dec6-a23cdae2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4137dec6-a23cdae2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4137dec6-a23cdae2_train_id.png,True,True,clear,daytime,city street,day
train,4167651b-f05ca5dc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4167651b-f05ca5dc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4167651b-f05ca5dc_train_id.png,True,True,clear,daytime,residential,day
train,41822cbd-2d85ad88.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41822cbd-2d85ad88.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41822cbd-2d85ad88_train_id.png,True,True,undefined,daytime,city street,day
train,4189d1d5-510eb29f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4189d1d5-510eb29f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4189d1d5-510eb29f_train_id.png,True,True,clear,daytime,residential,day
train,41ab28a6-dd5b84f7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41ab28a6-dd5b84f7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41ab28a6-dd5b84f7_train_id.png,True,True,clear,daytime,city street,day
train,41b176a3-df9f3295.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41b176a3-df9f3295.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41b176a3-df9f3295_train_id.png,True,True,undefined,daytime,highway,day
train,41fa1d32-decd078c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41fa1d32-decd078c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41fa1d32-decd078c_train_id.png,True,True,clear,daytime,city street,day
train,42041574-1b34067c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42041574-1b34067c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42041574-1b34067c_train_id.png,True,True,undefined,daytime,city street,day
train,42041574-fb905492.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42041574-fb905492.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42041574-fb905492_train_id.png,True,True,undefined,daytime,city street,day
train,4204566d-ab80c3d0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4204566d-ab80c3d0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4204566d-ab80c3d0_train_id.png,True,True,clear,daytime,residential,day
train,42094ea9-fda08d77.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42094ea9-fda08d77.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42094ea9-fda08d77_train_id.png,True,True,clear,daytime,city street,day
train,4217c9dd-82e89e1d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4217c9dd-82e89e1d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4217c9dd-82e89e1d_train_id.png,True,True,undefined,daytime,city street,day
train,4242af85-25f7059e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4242af85-25f7059e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4242af85-25f7059e_train_id.png,True,True,overcast,daytime,city street,day
train,4251a8a5-c119b579.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4251a8a5-c119b579.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4251a8a5-c119b579_train_id.png,True,True,undefined,daytime,city street,day
train,4252b0df-39f4da03.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4252b0df-39f4da03.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4252b0df-39f4da03_train_id.png,True,True,partly cloudy,daytime,city street,day
train,429c57cd-d75c693b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/429c57cd-d75c693b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/429c57cd-d75c693b_train_id.png,True,True,clear,daytime,city street,day
train,42a46ff4-2090ac9b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42a46ff4-2090ac9b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42a46ff4-2090ac9b_train_id.png,True,True,undefined,daytime,city street,day
train,42a4bfe3-04451b35.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42a4bfe3-04451b35.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42a4bfe3-04451b35_train_id.png,True,True,partly cloudy,daytime,city street,day
train,42d92476-69b4c505.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42d92476-69b4c505.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42d92476-69b4c505_train_id.png,True,True,partly cloudy,daytime,highway,day
train,42e00f09-09c1ca89.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42e00f09-09c1ca89.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42e00f09-09c1ca89_train_id.png,True,True,overcast,daytime,city street,day
train,42e8451d-28c59004.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42e8451d-28c59004.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42e8451d-28c59004_train_id.png,True,True,clear,daytime,highway,day
train,42e99ff0-4e9eae8c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42e99ff0-4e9eae8c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42e99ff0-4e9eae8c_train_id.png,True,True,partly cloudy,daytime,city street,day
train,42f17eef-9158dc4d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/42f17eef-9158dc4d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/42f17eef-9158dc4d_train_id.png,True,True,undefined,daytime,city street,day
train,43331e94-cfdb9952.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43331e94-cfdb9952.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43331e94-cfdb9952_train_id.png,True,True,undefined,daytime,city street,day
train,435b07c6-eb7106a5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/435b07c6-eb7106a5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/435b07c6-eb7106a5_train_id.png,True,True,clear,daytime,city street,day
train,4364cfb0-6c6da3ad.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4364cfb0-6c6da3ad.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4364cfb0-6c6da3ad_train_id.png,True,True,overcast,daytime,highway,day
train,43655cb5-4969d939.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43655cb5-4969d939.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43655cb5-4969d939_train_id.png,True,True,overcast,daytime,highway,day
train,43655cb5-d542a7a1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43655cb5-d542a7a1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43655cb5-d542a7a1_train_id.png,True,True,clear,daytime,highway,day
train,436c2be4-f6c78b7a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/436c2be4-f6c78b7a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/436c2be4-f6c78b7a_train_id.png,True,True,overcast,daytime,city street,day
train,43766d58-3b85db97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43766d58-3b85db97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43766d58-3b85db97_train_id.png,True,True,overcast,daytime,city street,day
train,437a528e-65cd2b56.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/437a528e-65cd2b56.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/437a528e-65cd2b56_train_id.png,True,True,undefined,daytime,highway,day
train,437b5f8d-fe104286.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/437b5f8d-fe104286.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/437b5f8d-fe104286_train_id.png,True,True,snowy,daytime,city street,day
train,437bc97c-96e7c98c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/437bc97c-96e7c98c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/437bc97c-96e7c98c_train_id.png,True,True,undefined,daytime,city street,day
train,438a5b14-e58cc72a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/438a5b14-e58cc72a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/438a5b14-e58cc72a_train_id.png,True,True,partly cloudy,daytime,highway,day
train,439c1313-3d04d575.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/439c1313-3d04d575.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/439c1313-3d04d575_train_id.png,True,True,clear,daytime,highway,day
train,43b51bc6-4066da86.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43b51bc6-4066da86.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43b51bc6-4066da86_train_id.png,True,True,clear,daytime,city street,day
train,43d4a202-cea9d2e0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43d4a202-cea9d2e0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43d4a202-cea9d2e0_train_id.png,True,True,overcast,daytime,residential,day
train,43e04451-9ab4c11c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43e04451-9ab4c11c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43e04451-9ab4c11c_train_id.png,True,True,snowy,daytime,city street,day
train,43e62372-8c11c6ba.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43e62372-8c11c6ba.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43e62372-8c11c6ba_train_id.png,True,True,clear,daytime,city street,day
train,43f1a204-1e9bada4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/43f1a204-1e9bada4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/43f1a204-1e9bada4_train_id.png,True,True,overcast,daytime,city street,day
train,44054e56-80ad2e95.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/44054e56-80ad2e95.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/44054e56-80ad2e95_train_id.png,True,True,snowy,daytime,city street,day
train,440a571b-351102ad.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/440a571b-351102ad.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/440a571b-351102ad_train_id.png,True,True,clear,daytime,city street,day
train,440f0753-a07e0df1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/440f0753-a07e0df1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/440f0753-a07e0df1_train_id.png,True,True,clear,daytime,residential,day
train,443c160b-ed9ab45c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/443c160b-ed9ab45c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/443c160b-ed9ab45c_train_id.png,True,True,partly cloudy,daytime,residential,day
train,443e0347-d3765366.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/443e0347-d3765366.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/443e0347-d3765366_train_id.png,True,True,undefined,daytime,city street,day
train,44494c8e-85cfa1f3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/44494c8e-85cfa1f3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/44494c8e-85cfa1f3_train_id.png,True,True,clear,daytime,residential,day
train,4460c87d-94a44e43.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4460c87d-94a44e43.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4460c87d-94a44e43_train_id.png,True,True,partly cloudy,daytime,city street,day
