split,image_name,image_path,mask_path,has_mask,has_metadata,weather,timeofday,scene,condition
train,58174c0b-2c69ceba.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/58174c0b-2c69ceba.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/58174c0b-2c69ceba_train_id.png,True,True,rainy,daytime,city street,rain
train,5861c948-9218bc05.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5861c948-9218bc05.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5861c948-9218bc05_train_id.png,True,True,rainy,daytime,highway,rain
train,58aeaecd-c21025cd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/58aeaecd-c21025cd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/58aeaecd-c21025cd_train_id.png,True,True,rainy,daytime,city street,rain
train,5967c819-a6d39871.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5967c819-a6d39871.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5967c819-a6d39871_train_id.png,True,True,rainy,daytime,city street,rain
train,5981fad8-afa87032.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5981fad8-afa87032.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5981fad8-afa87032_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,598b9219-20698d42.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/598b9219-20698d42.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/598b9219-20698d42_train_id.png,True,True,rainy,daytime,residential,rain
train,59d556ec-cffeccfa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/59d556ec-cffeccfa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/59d556ec-cffeccfa_train_id.png,True,True,rainy,daytime,city street,rain
train,5a0402b5-4ef8ee16.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5a0402b5-4ef8ee16.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5a0402b5-4ef8ee16_train_id.png,True,True,rainy,daytime,city street,rain
train,5a2349c6-3a2d575d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5a2349c6-3a2d575d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5a2349c6-3a2d575d_train_id.png,True,True,rainy,daytime,city street,rain
train,5b0b9fc6-29e587c8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5b0b9fc6-29e587c8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5b0b9fc6-29e587c8_train_id.png,True,True,rainy,daytime,city street,rain
train,5ba220fa-bae040e1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5ba220fa-bae040e1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5ba220fa-bae040e1_train_id.png,True,True,rainy,daytime,city street,rain
train,5c1e4531-d8ce5e7b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5c1e4531-d8ce5e7b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5c1e4531-d8ce5e7b_train_id.png,True,True,rainy,night,highway,rain
train,5c26257f-22bec302.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5c26257f-22bec302.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5c26257f-22bec302_train_id.png,True,True,rainy,daytime,residential,rain
train,5cfd9c44-90dcc7ff.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5cfd9c44-90dcc7ff.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5cfd9c44-90dcc7ff_train_id.png,True,True,rainy,daytime,city street,rain
train,5d4f6bb7-576403f6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5d4f6bb7-576403f6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5d4f6bb7-576403f6_train_id.png,True,True,rainy,daytime,city street,rain
train,5db5eb44-eee6a826.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5db5eb44-eee6a826.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5db5eb44-eee6a826_train_id.png,True,True,rainy,daytime,residential,rain
train,5e4b3dc5-d4b04e70.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5e4b3dc5-d4b04e70.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5e4b3dc5-d4b04e70_train_id.png,True,True,rainy,daytime,residential,rain
train,631973a4-ed1655d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/631973a4-ed1655d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/631973a4-ed1655d9_train_id.png,True,True,rainy,night,city street,rain
train,63c7808d-a06f5fa8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/63c7808d-a06f5fa8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/63c7808d-a06f5fa8_train_id.png,True,True,rainy,daytime,city street,rain
train,648cfcff-f4f55ec7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/648cfcff-f4f55ec7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/648cfcff-f4f55ec7_train_id.png,True,True,rainy,daytime,residential,rain
train,65309093-56d5bcb2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/65309093-56d5bcb2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/65309093-56d5bcb2_train_id.png,True,True,rainy,dawn/dusk,residential,rain
train,65ebd4ae-9d467cca.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/65ebd4ae-9d467cca.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/65ebd4ae-9d467cca_train_id.png,True,True,rainy,daytime,highway,rain
train,66808c3c-04f3a0d5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/66808c3c-04f3a0d5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/66808c3c-04f3a0d5_train_id.png,True,True,rainy,daytime,highway,rain
train,67319228-9ba5d043.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/67319228-9ba5d043.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/67319228-9ba5d043_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,67fbf1e7-15d0d463.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/67fbf1e7-15d0d463.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/67fbf1e7-15d0d463_train_id.png,True,True,rainy,daytime,city street,rain
train,6848adce-1a36c1d5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6848adce-1a36c1d5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6848adce-1a36c1d5_train_id.png,True,True,rainy,daytime,highway,rain
train,68fe80f9-9dff54d0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/68fe80f9-9dff54d0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/68fe80f9-9dff54d0_train_id.png,True,True,rainy,daytime,city street,rain
train,69d6744a-d22e5d94.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/69d6744a-d22e5d94.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/69d6744a-d22e5d94_train_id.png,True,True,rainy,daytime,city street,rain
train,6a0d6cfd-e28fa477.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6a0d6cfd-e28fa477.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6a0d6cfd-e28fa477_train_id.png,True,True,rainy,daytime,city street,rain
train,6b2591b3-1ccc5250.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6b2591b3-1ccc5250.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6b2591b3-1ccc5250_train_id.png,True,True,rainy,daytime,city street,rain
train,6c3bfe97-71e330d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6c3bfe97-71e330d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6c3bfe97-71e330d3_train_id.png,True,True,rainy,daytime,city street,rain
train,6d1455b2-62842d15.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6d1455b2-62842d15.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6d1455b2-62842d15_train_id.png,True,True,rainy,daytime,residential,rain
train,6e5c2b02-382fd273.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6e5c2b02-382fd273.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6e5c2b02-382fd273_train_id.png,True,True,rainy,daytime,city street,rain
train,6fa3dece-4ab816fd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6fa3dece-4ab816fd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6fa3dece-4ab816fd_train_id.png,True,True,rainy,night,highway,rain
train,6fc343cc-1a64c5cd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6fc343cc-1a64c5cd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6fc343cc-1a64c5cd_train_id.png,True,True,rainy,daytime,residential,rain
train,6fd8a887-27bd22ed.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6fd8a887-27bd22ed.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6fd8a887-27bd22ed_train_id.png,True,True,rainy,daytime,city street,rain
train,70666619-40d15150.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/70666619-40d15150.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/70666619-40d15150_train_id.png,True,True,rainy,dawn/dusk,highway,rain
train,73760969-5f789e33.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/73760969-5f789e33.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/73760969-5f789e33_train_id.png,True,True,rainy,daytime,highway,rain
train,738df342-eec9a6d4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/738df342-eec9a6d4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/738df342-eec9a6d4_train_id.png,True,True,rainy,night,undefined,rain
train,7534a453-0d0ec550.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7534a453-0d0ec550.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7534a453-0d0ec550_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,75a13ef8-03b839a3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/75a13ef8-03b839a3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/75a13ef8-03b839a3_train_id.png,True,True,rainy,daytime,city street,rain
train,760dbea1-5898cd26.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/760dbea1-5898cd26.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/760dbea1-5898cd26_train_id.png,True,True,rainy,daytime,residential,rain
train,76af2305-2b561973.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/76af2305-2b561973.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/76af2305-2b561973_train_id.png,True,True,rainy,daytime,residential,rain
train,76fb546e-d86c57a0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/76fb546e-d86c57a0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/76fb546e-d86c57a0_train_id.png,True,True,rainy,daytime,highway,rain
train,77f3e6e0-9a8a8323.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/77f3e6e0-9a8a8323.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/77f3e6e0-9a8a8323_train_id.png,True,True,rainy,daytime,residential,rain
train,7848bf90-86286583.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7848bf90-86286583.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7848bf90-86286583_train_id.png,True,True,rainy,dawn/dusk,residential,rain
train,7882980a-9b7950ad.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7882980a-9b7950ad.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7882980a-9b7950ad_train_id.png,True,True,rainy,daytime,highway,rain
train,79062d5b-4935cc23.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/79062d5b-4935cc23.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/79062d5b-4935cc23_train_id.png,True,True,rainy,daytime,city street,rain
train,79105e65-a1c48df8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/79105e65-a1c48df8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/79105e65-a1c48df8_train_id.png,True,True,rainy,daytime,city street,rain
train,7960089d-b7addf8e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7960089d-b7addf8e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7960089d-b7addf8e_train_id.png,True,True,rainy,daytime,city street,rain
train,79cd2dc9-00d2350d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/79cd2dc9-00d2350d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/79cd2dc9-00d2350d_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,79fb506e-473f5a00.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/79fb506e-473f5a00.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/79fb506e-473f5a00_train_id.png,True,True,rainy,daytime,highway,rain
train,79fbe809-3c0a0517.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/79fbe809-3c0a0517.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/79fbe809-3c0a0517_train_id.png,True,True,rainy,daytime,city street,rain
train,7a80b62a-7e95b93d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7a80b62a-7e95b93d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7a80b62a-7e95b93d_train_id.png,True,True,rainy,daytime,city street,rain
train,7abfb361-ad1b41e8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7abfb361-ad1b41e8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7abfb361-ad1b41e8_train_id.png,True,True,rainy,night,residential,rain
train,7c2747e6-2a97b7a9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7c2747e6-2a97b7a9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7c2747e6-2a97b7a9_train_id.png,True,True,rainy,daytime,residential,rain
train,7cbe159b-8beb3e1b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7cbe159b-8beb3e1b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7cbe159b-8beb3e1b_train_id.png,True,True,rainy,daytime,highway,rain
train,7d7b9225-6d8df789.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7d7b9225-6d8df789.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7d7b9225-6d8df789_train_id.png,True,True,rainy,daytime,city street,rain
train,7e50f0e4-02256653.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7e50f0e4-02256653.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7e50f0e4-02256653_train_id.png,True,True,rainy,dawn/dusk,residential,rain
train,7ebc7fa4-4f8ecbc9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7ebc7fa4-4f8ecbc9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7ebc7fa4-4f8ecbc9_train_id.png,True,True,rainy,daytime,city street,rain
train,7f35db1c-f2d0267a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7f35db1c-f2d0267a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7f35db1c-f2d0267a_train_id.png,True,True,rainy,daytime,city street,rain
train,7f8dc184-1d22a39b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7f8dc184-1d22a39b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7f8dc184-1d22a39b_train_id.png,True,True,rainy,night,city street,rain
train,802ad4e3-9d3121d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/802ad4e3-9d3121d3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/802ad4e3-9d3121d3_train_id.png,True,True,rainy,daytime,city street,rain
train,816d38aa-8ab88d22.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/816d38aa-8ab88d22.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/816d38aa-8ab88d22_train_id.png,True,True,rainy,daytime,residential,rain
train,81c8a7fd-effee244.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/81c8a7fd-effee244.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/81c8a7fd-effee244_train_id.png,True,True,rainy,daytime,city street,rain
train,8335e55d-dd25e148.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8335e55d-dd25e148.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8335e55d-dd25e148_train_id.png,True,True,rainy,daytime,city street,rain
train,84c4f7f3-d128413b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/84c4f7f3-d128413b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/84c4f7f3-d128413b_train_id.png,True,True,rainy,daytime,city street,rain
train,8561674f-9f66c12e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8561674f-9f66c12e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8561674f-9f66c12e_train_id.png,True,True,rainy,daytime,city street,rain
train,87e5b8c4-7abcf1c9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/87e5b8c4-7abcf1c9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/87e5b8c4-7abcf1c9_train_id.png,True,True,rainy,daytime,city street,rain
train,8891666c-90c921b0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8891666c-90c921b0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8891666c-90c921b0_train_id.png,True,True,rainy,daytime,city street,rain
train,88b6fbc3-6b892c82.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/88b6fbc3-6b892c82.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/88b6fbc3-6b892c82_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,8b24ebef-b7abd3f1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8b24ebef-b7abd3f1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8b24ebef-b7abd3f1_train_id.png,True,True,rainy,dawn/dusk,residential,rain
train,8c7b5aed-4efca596.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8c7b5aed-4efca596.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8c7b5aed-4efca596_train_id.png,True,True,rainy,daytime,city street,rain
train,8ca414ba-053096c5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8ca414ba-053096c5.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8ca414ba-053096c5_train_id.png,True,True,rainy,daytime,highway,rain
train,8cf4c763-031a543c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8cf4c763-031a543c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8cf4c763-031a543c_train_id.png,True,True,rainy,daytime,city street,rain
train,8d9a9d66-1c5d5f51.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8d9a9d66-1c5d5f51.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8d9a9d66-1c5d5f51_train_id.png,True,True,rainy,daytime,city street,rain
train,8dc160b2-2f05e83f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8dc160b2-2f05e83f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8dc160b2-2f05e83f_train_id.png,True,True,rainy,daytime,residential,rain
train,90ea4f91-8c13f832.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/90ea4f91-8c13f832.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/90ea4f91-8c13f832_train_id.png,True,True,rainy,daytime,residential,rain
train,9195066c-31518c7b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9195066c-31518c7b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9195066c-31518c7b_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,932c1c93-91f79869.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/932c1c93-91f79869.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/932c1c93-91f79869_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,9391801a-aa362940.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9391801a-aa362940.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9391801a-aa362940_train_id.png,True,True,rainy,daytime,city street,rain
train,93a17dad-afed874b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/93a17dad-afed874b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/93a17dad-afed874b_train_id.png,True,True,rainy,daytime,highway,rain
train,93a242ad-6862b165.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/93a242ad-6862b165.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/93a242ad-6862b165_train_id.png,True,True,rainy,daytime,city street,rain
train,95ff4937-54310c60.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/95ff4937-54310c60.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/95ff4937-54310c60_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,96be86fa-0686ec8e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/96be86fa-0686ec8e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/96be86fa-0686ec8e_train_id.png,True,True,rainy,daytime,city street,rain
train,979d176c-6dfa3f49.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/979d176c-6dfa3f49.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/979d176c-6dfa3f49_train_id.png,True,True,rainy,daytime,residential,rain
train,987b8aba-d3cd2336.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/987b8aba-d3cd2336.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/987b8aba-d3cd2336_train_id.png,True,True,rainy,daytime,city street,rain
train,99111627-955d95e4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/99111627-955d95e4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/99111627-955d95e4_train_id.png,True,True,rainy,daytime,residential,rain
train,994e914e-0fca9347.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/994e914e-0fca9347.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/994e914e-0fca9347_train_id.png,True,True,rainy,daytime,city street,rain
train,99e9d816-7fdd0a07.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/99e9d816-7fdd0a07.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/99e9d816-7fdd0a07_train_id.png,True,True,rainy,dawn/dusk,city street,rain
train,9affc986-22d44eea.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9affc986-22d44eea.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9affc986-22d44eea_train_id.png,True,True,rainy,daytime,highway,rain
train,9c0b381f-55758a5e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9c0b381f-55758a5e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9c0b381f-55758a5e_train_id.png,True,True,rainy,daytime,residential,rain
train,9c554930-f94b7d7e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9c554930-f94b7d7e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9c554930-f94b7d7e_train_id.png,True,True,rainy,daytime,highway,rain
train,9dec6d97-ab2c968e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9dec6d97-ab2c968e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9dec6d97-ab2c968e_train_id.png,True,True,rainy,daytime,residential,rain
train,9e75b2a9-98437b5b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9e75b2a9-98437b5b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9e75b2a9-98437b5b_train_id.png,True,True,rainy,daytime,city street,rain
train,9ebdeac6-8ffbe8ee.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9ebdeac6-8ffbe8ee.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9ebdeac6-8ffbe8ee_train_id.png,True,True,rainy,daytime,city street,rain
train,a1064e6d-910ae454.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a1064e6d-910ae454.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a1064e6d-910ae454_train_id.png,True,True,rainy,daytime,highway,rain
train,a12f1d14-1c6a524a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a12f1d14-1c6a524a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a12f1d14-1c6a524a_train_id.png,True,True,rainy,daytime,city street,rain
